Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
396.8,0,7.1,5.5,0,0,14.9,2,0,0,0,3.1,1442,10.2,15.2,-12.3,7.5,84,1280,10.2,21.6,2.3,68.4,-12.4,230,1,15,508,0,3040,0,1,1563.8,3,89,26,24.9,25.1,25.9,1565,1,0,5,24,-0.4,2,1.1,-3,0.1,0,0.1,3,677
396.8,0,7.1,5.5,0,0,14.9,2,0,0,0,3.1,1552,12.1,15.2,2.7,18.4,84,1350,12.1,20.8,2,70.7,2.7,230,1,15,508,0,3040,0,1,1658,3,89,27.5,26.4,26.5,27.4,1659.5,1,0,5,26,-0.4,1,1.1,-4.5,0,0,0.5,3,678
524.8,0,8,4.7,12,0,15.7,2,0,0,0,3.1,1773,17.2,15.2,4.8,36.4,84,1420,17.2,22.7,2,75.4,4.7,230,1,15,508,0,3040,0,1,1747.5,3,89,29,28,28.1,28.8,1748.3,0,2,5,27,-0.2,1,1.1,-5.5,-0.2,0,-2.5,3,679
665.6,0,10.4,0.8,26,0,17.3,2,0,0,0,3.1,1822,21.9,14.8,38.7,35.3,84,1450,21.9,31,2.3,75.8,38.7,230,1,15,508,0,3040,0,1,1759.8,3,89,29.3,28.1,28.1,29,1760.5,0,2,5,27,0,1,1.1,-5.5,-0.3,0,-7.1,3,680
1152,0,13.6,-1.6,34,0,19.6,2,0,0,0,3.1,1977,34,14.1,46.2,32.3,84,1450,34,47.5,2.3,77.7,46.2,230,1,15,508,0,3040,0,1,1825,3,89,30.4,29.2,29.3,30.1,1826.5,0,2,5,29,0.4,1,1.1,-4.5,-0.6,4,-6.3,3,681
1100.8,0,11.8,0.8,25,0,18.8,2,0,0,0,3.1,1976,30.5,14.5,12.7,35.3,83,1460,30.5,43.5,2.3,77.7,12.4,230,1,15,508,0,3040,0,1,1908.8,3,89,31.8,30.3,30.3,31.6,1909.5,1,0,5,30,0.3,1,1.1,-4,-0.5,0,-11.8,3,682
524.8,0,7.5,3.1,0,0,14.9,2,0,0,0,3.1,1794,13.7,14.8,3.1,23.3,83,1470,13.7,22.7,2,75.4,3.3,230,1,15,508,0,3040,0,1,1784,3,89,32.5,31.1,31.7,32.3,1780.3,1,0,5,30,-0.2,1,1,-3,-0.4,8,-5.2,3,683
563.2,0,8.5,2.3,4,0,16.1,2,0,0,0,3.1,1526,17.2,14.5,10.3,17.3,83,1140,16.8,29.4,2,69.9,10.3,230,1,15,508,9.8,3040,0,1,1475.8,4,89,32.3,31.3,31.6,32.1,1476.3,0,2,5,30,-0.1,1,1,-2,-0.1,0,-4.9,3,684
499.2,0,8,-3.1,22,0,15.7,2,0,0,0,3.1,1522,19.5,14.8,11.4,34.1,83,880,19.5,27.5,2,69.9,11.4,230,1,15,508,0,3040,0,1,1466.3,4,89,32.1,30.7,31,31.9,1466.5,0,2,5,30,-0.1,1,1,-1.5,0,0,-12.9,3,685
742.4,0,11.8,-3.1,36,0,18,2,0,0,0,3.1,1540,28.9,14.1,54,29.6,83,860,28.9,41.2,2,70.3,54,230,1,15,508,0,3040,0,1,1456.3,4,89,31.9,30.1,30.2,31.8,1456.5,0,2,5,30,0.1,1,1,-0.5,-0.2,4,-14.2,3,686
870.4,0,9.9,-2.3,20,0,17.3,2,0,0,0,3.1,1457,33.2,13.7,14.1,23.6,83,860,33.2,49,2,68.4,14.1,230,1,15,508,0,3040,0,1,1451.8,4,89,32,30.1,30.4,31.6,1452,1,0,5,30,0.3,1,1,0,-0.5,8,-16.9,3,687
627.2,0,9.9,-0.8,31,0,16.5,2,0,0,0,3.1,1526,25,14.5,40.5,32.3,83,850,25,34.5,2,69.9,40.5,230,1,15,508,0,3040,0,1,1427,4,89,31.3,30,30.1,31,1427.3,1,0,5,29,0,1,1,1,-0.1,12,0.1,3,688
1369.6,0,17.4,-2.3,53,0,21.6,2,0,0,0,3.1,1829,43.4,13.7,79.5,17.3,83,850,43.4,61.6,2,75.4,79.3,230,1,15,508,0,3040,0,1,1427.3,4,89,31.1,30,30.1,30.9,1428,1,0,5,30,0.5,1,1,1.5,0,0,0.2,3,689
1792,0,19.3,2.3,47,0,24.3,2,0,0,0,3.1,1997,47.7,13.7,72.8,15,83,850,47.7,68.2,2.3,77.3,72.8,230,1,15,508,0,3040,0,1,1481,4,89,32.4,31.2,31.8,32.1,1482,1,0,5,31,0.8,1,1,2,-0.2,4,-3.6,3,690
1190.4,0,10.8,3.1,21,0,18,2,0,0,0,3.1,1747,32.4,14.1,-5.7,17.3,83,860,32,46.7,2,74.2,-6.4,230,1,15,508,0,3040,0,1,1512.3,4,89,33.1,32,32.1,33,1512.8,0,1,5,31,0.4,1,1,2.5,-0.1,4,0.2,3,691
256,0,5.2,2.3,0,0,13.3,2,0,1,0,3.1,1349,5.1,15.2,-36.5,-0.8,83,850,5.1,16.9,0,66.8,-36.5,230,1,15,508,0,3040,0,1,1426.5,4,89,31.3,30.1,30.3,31.1,1425.8,0,1,5,29,-0.4,1,1,3,0,0,2.6,3,692
192,0,7.1,0,4,0,14.5,2,0,0,0,3.1,1282,2.7,15.2,9.5,16.9,83,850,4.3,20,0.8,66,9.5,230,1,15,508,0,3040,0,1,1294.3,4,89,28.1,27.1,27.3,28,1293.5,1,0,5,27,-0.3,1,1,4,0.1,0,3.8,3,693
755.2,0,11.3,-2.3,32,0,17.6,2,0,0,0,3.1,1411,29.3,14.1,49.6,24.4,83,850,29.3,42,2,68.4,49.6,230,1,15,508,0,3040,0,1,1207.8,4,89,26.4,25.4,25.5,26.1,1207.8,1,0,5,25,0.1,1,1,4.5,-0.1,0,1.9,3,694
1177.6,0,14.1,-3.9,35,0,20,2,0,0,0,3.1,1656,39.1,13.7,59.5,20.3,83,850,39.1,56.9,2,73,59.4,230,1,15,508,0,3040,0,1,1187.3,4,89,25.9,24.4,24.7,25.6,1187.8,1,0,5,25,0.5,1,1,4.5,-0.3,4,-8.1,3,695
947.2,0,10.8,-2.3,20,0,18.4,2,0,0,0,3.1,1550,32,13.7,18.8,22.1,83,850,32,49,2,70.7,18,230,1,15,508,0,3040,0,1,1195,4,89,26.3,24.8,25.2,26,1195.5,1,0,5,25,0.4,1,1,4.5,-0.3,0,-10.6,3,696
396.8,0,7.1,-0.8,0,0,14.9,2,0,0,0,3.1,1195,17.6,14.5,13,14.6,84,850,17.6,29,2.3,64.5,11.9,230,1,15,414,0,3040,0,1,1157,4,89,25.3,23.9,23.9,25.1,1157.8,1,0,5,23,-0.1,1,1,4.5,-0.4,0,-14.2,3,697
1100.8,0,15,0,38,0,20.4,2,0,0,0,3.1,1699,37.1,13.7,47,18.8,84,1000,37.1,55.3,2,73,46.1,230,1,15,316,0,3040,0,1,1421.3,3,89,23.9,22.2,22.4,23.6,1424,1,0,5,23,0.4,1,1,4.5,-0.2,0,-4.5,3,698
742.4,0,8.5,2.3,0,0,16.1,2,0,0,0,3.1,1537,23.8,14.5,8,22.1,84,1220,23.4,34.9,2,70.3,7.7,230,1,15,508,0,3040,0,1,1397.8,3,89,23.3,22.1,22.2,23.1,1397.3,1,0,5,22,0.2,1,1,4.5,-0.1,4,-6.7,3,699
499.2,0,7.5,0.8,0,0,15.3,2,0,0,0,3.1,1353,15.2,14.5,-3,6,84,1150,15.2,30.6,2.3,66.8,-3.3,230,1,15,508,0,3040,0,1,1300.8,3,89,21.6,20.3,20.2,21.5,1300.8,1,0,5,20,0,1,1,4.5,-0.6,0,-2.1,3,700
665.6,0,10.4,-0.8,25,0,16.9,2,0,0,0,3.1,1447,26.2,14.5,40.4,23.3,84,1130,26.2,38.4,2,68.4,40.4,230,1,15,508,0,3040,0,1,1313.8,3,89,21.8,20.5,20.7,21.6,1315.3,1,0,5,21,0.1,1,1,4.5,-0.4,12,13,3,701
921.6,0,11.8,-4.7,29,0,18.4,2,0,0,0,3.1,1656,32.8,13.7,41.9,27.4,84,1190,32.8,47.5,2,72.7,41.9,230,1,15,508,0,3040,0,1,1467.5,3,89,24.3,23.4,23.5,24,1469.8,1,0,5,23,0.3,1,1,4.5,0.2,4,16.7,3,702
998.4,0,12.2,-3.9,29,0,18.4,2,0,0,0,3.1,1815,32.4,14.5,39.7,30.4,84,1320,32.4,45.9,2,75.8,39.7,230,1,15,508,0,3040,0,1,1648.8,3,89,27.3,26.5,26.7,27.1,1651,1,0,5,26,0.3,1,1,4.5,0.4,0,18.1,3,703
1100.8,0,12.2,-1.6,29,0,18.8,2,0,0,0,3.1,1963,30.9,14.5,36.4,35.6,84,1430,30.9,42.7,2.3,77.7,36.4,230,1,15,508,0,3040,0,1,1826.8,3,89,30.3,29.2,29.4,30.1,1829,0,2,5,29,0.3,1,1.1,1.5,0.3,8,3.4,3,704
1049.6,0,11.3,-2.3,24,0,18,2,0,0,0,3.1,2060,28.1,14.5,13,36,84,1460,27.7,39.6,2.3,78.1,11.9,230,1,15,508,0,3040,0,1,1954.3,3,89,32.9,31.6,31.9,32.8,1954.3,1,0,5,31,0.2,1,1.1,-1.5,0,0,2.3,3,705
601.6,0,8.5,-2.3,0,0,16.1,2,0,0,0,3.1,1668,19.1,14.5,-0.5,25.1,84,1430,19.1,29.4,2,73.4,-0.2,230,1,15,508,0,3040,0,1,1604.3,4,89,33.1,31.9,32.2,33,1600.5,0,1,5,31,-1.2,2,14.8,-3,-0.2,0,3.2,3,706
435.2,0,7.1,-2.3,0,0,14.5,2,0,0,0,3.1,1325,12.5,14.8,-7,2.6,84,960,12.5,27.8,2.3,66.4,-6.8,230,1,15,508,0,3040,0,1,1307.3,4,89,28.5,27.5,27.6,28.3,1305,1,0,5,27,-2.3,2,24,-4,-0.2,0,2.1,3,707
320,0,6.6,0.8,0,0,14.1,2,0,0,0,3.1,1064,12.9,15.2,-8,3.8,84,850,12.9,26.3,2.3,62.5,-7.7,230,1,15,508,0,3040,0,1,1091.5,4,89,21.9,20.9,21,21.8,1091,1,0,5,21,-2.5,2,25.1,-4,0,0,-0.5,3,708
384,0,7.5,0,0,0,14.9,2,0,0,0,3.1,982,17.2,14.8,12.4,5.6,84,920,17.2,34.5,2.3,60.9,12.2,230,1,15,508,0,3040,0,1,865.8,3,89,14.3,13.1,13.2,14,862,1,0,5,13,-2.2,2,20.4,-4,0,16,-24.3,3,709
435.2,0,7.1,-3.1,0,0,14.9,2,0,0,0,3.1,907,19.5,14.5,9,-2.3,85,860,19.5,43.9,2,59,9.5,230,1,15,508,0,3040,0,1,664.3,3,89,11.1,10,10.1,11,664.8,1,0,5,11,-0.1,1,1.7,-3,-0.1,12,-29.1,3,710
563.2,0,12.2,-2.3,6,0,18,2,0,0,0,3.1,999,27.3,14.1,85.8,1.5,85,840,27.3,54.9,2,59.8,86.5,230,1,15,508,0,3040,0,1,691.3,3,89,11.4,10.1,10.1,11.3,692.5,1,0,5,10,0.1,1,1,-2.5,0,4,-25.8,3,711
2240,0,78.9,0,94,0,65.1,2,0,0,0,3.1,2018,54.3,13.3,94.5,1.9,85,850,55.9,90.6,2,76.6,94.5,230,1,15,508,0,3040,0,1,1327.3,2,89,14.9,13.7,14.1,14.6,1336.8,1,0,5,14,1.7,1,1,-1.5,0.2,40,15.7,3,712
2841.6,0,100,1.6,90,0,83.9,2,0,0,0,3.1,2366,57,13.7,105,4.5,85,980,57,92.2,2.3,78.5,105,230,1,15,508,0,3040,0,1,1976.5,2,89,22,21,21.2,21.6,1983.3,1,0,5,21,1.9,1,1,-0.5,0.3,0,12.7,3,713
1894.4,0,23,7,21,0,28.2,2,0,0,0,3.1,2549,32.4,14.5,-15.6,26.3,85,1070,32,47.8,2.7,79.3,-15.8,230,1,15,508,0,3040,0,1,2426.8,2,89,27.3,26.1,26.5,27,2428.3,1,0,5,25,0.8,1,1.1,0,0.5,16,7.4,3,714
486.4,0,8,9.4,1,0,15.3,2,0,0,0,3.1,1892,10.9,14.8,19.1,27.4,85,1120,10.9,18.8,1.2,75.4,19.2,230,1,15,412,0,3040,0,1,1893.5,3,89,27.5,26.1,26.1,27.4,1886.8,1,0,5,26,-0.2,1,1,0,0,8,2,3,715
1843.2,0,34.8,0.8,74,0,30.2,2,0,0,0,3.1,2072,47.7,12.9,110.9,13.5,84,1400,47.7,72.2,2,77.3,109.4,230,1,15,508,0,3040,0,1,1733.3,3,89,28.6,27.1,27.6,28.3,1735.5,1,0,5,27,0.8,1,1,0,-0.1,0,-7.3,3,716
3059.2,0,98.1,3.1,87,0,79.6,2,0,0,0,3.1,2408,60.2,13.3,105.2,3.8,84,1460,60.2,95.7,2.3,78.5,105.2,230,1,15,508,0,3040,0,1,1990,3,89,33,31.7,32.1,32.6,1993.3,1,0,5,31,1.3,1,1,0,-0.4,0,-6.6,3,717
3187.2,0,55.4,2.3,59,0,55.3,2,0,0,0,3.1,2541,57.8,13.7,93.1,6,84,1490,57.8,91.8,2.7,79.3,93.1,230,1,15,508,0,3040,0,1,2257.3,3,89,37.5,36.1,36.5,37.1,2260.5,0,2,5,35,1.2,1,1,0,-0.4,0,-1.3,3,718
2700.8,0,27.7,-3.1,55,0,30.6,2,0,0,0,3.1,2541,52.3,13.3,91.5,9,84,1510,53.9,81.2,2.7,79.3,91.2,230,1,15,508,0,3040,0,1,2304.3,3,89,41.3,39.9,40.4,40.9,2300.5,0,2,5,39,0.8,1,1,0,-0.2,0,0.5,3,719
2227.2,0,26.3,-3.1,55,0,29.4,2,0,0,0,3.1,2183,52.7,12.9,90.3,8.3,84,1150,52.7,80.4,2.3,77.7,90.3,230,1,15,508,0,3040,0,1,2011.8,4,89,44,42.8,43.1,43.6,2013.5,0,2,5,42,0.7,1,1,0,-0.2,0,0.4,3,720
1881.6,0,17.9,-2.3,42,0,24.3,2,0,0,0,3.1,2158,46.5,13.3,20.7,16.9,84,910,46.5,68.2,2.3,77.7,22.6,230,1,15,508,0,3040,0,1,2124.3,4,89,46.5,45.3,45.5,46.3,2125.5,0,1,5,44,0.5,1,1,0,-0.2,0,0.2,3,721
550.4,0,7.5,0.8,2,0,14.9,2,0,0,0,3.1,1921,15.6,14.8,11.5,34.1,84,900,15.2,21.6,2,75.8,10.2,230,1,15,350,0,3040,0,1,1900.5,4,89,47.1,46,46.1,47,1895,1,0,5,45,-0.1,1,1,0.5,-0.4,4,-4.1,3,722
614.4,0,10.4,-3.1,27,0,17.3,2,0,0,0,3.1,1627,23,13.7,48.8,29.3,84,900,23,32.9,2,71.9,48.9,230,1,15,508,0,3040,0,1,1539,5,89,46.9,46,46,46.5,1539.5,0,2,5,44,-0.1,1,1,1,-0.6,0,-2.7,3,723
1971.2,0,44.2,-1.6,83,0,40.8,2,0,0,0,3.1,2045,50.8,12.5,96.8,7.5,84,900,49.2,81.2,2,77,108.4,230,1,15,508,0,3040,0,1,1740.3,5,89,47.4,46.1,46.3,47,1747.5,1,0,5,45,0.2,1,1,1,-0.2,4,1.1,3,724
3225.6,0,99.6,0,99,0,82.7,2,0,0,0,3.1,2572,60.9,12.9,113.5,4.5,84,900,61.3,96.5,2.7,79.3,112.5,230,1,15,508,0,3040,0,1,2274,4,89,49.8,48.5,48.9,49.3,2276,1,0,5,47,0.9,1,1,1,-0.3,0,-1.4,3,725
3456,0,100,-0.8,98,0,83.9,2,0,0,0,3.1,2711,62.9,12.9,113.3,6,84,910,62.9,96.9,3.1,80.1,113.3,230,1,15,508,0,3040,0,1,2425,4,89,53.1,51.6,52.1,52.6,2427,1,0,5,50,0.9,1,1,1,-0.3,0,0.1,3,726
3660.8,0,100,0,98,0,83.9,2,0,0,0,3.1,2848,63.3,12.9,114.3,7.5,84,910,63.3,95.7,3.1,80.9,114.3,230,1,15,508,0,3040,0,1,2568,4,89,56.1,54.8,55.3,55.8,2569.8,1,0,5,53,0.9,1,1,1,-0.3,0,-2,3,727
3763.2,0,100,0,98,0,83.9,2,0,0,0,3.1,2945,63.7,12.9,116.1,8.6,84,920,63.7,94.5,3.5,81.3,116.1,230,1,15,508,0,3040,0,1,2679.3,4,89,58.6,57.2,57.7,58.1,2680.8,0,2,5,56,1,1,1,2,-0.3,0,-3,3,728
3660.8,0,100,0,93,0,83.9,2,0,0,0,3.1,2878,62.9,12.9,110.8,8.3,84,920,62.9,94.1,3.5,80.9,110.8,230,1,15,508,0,3040,0,1,2761,4,90,60.4,58.9,59.5,59.8,2762.3,0,2,5,57,1,1,1,2.5,-0.5,0,-2.3,3,729
3737.6,0,100,4.7,86,0,83.9,2,0,0,0,3.1,2875,62.1,12.9,112.4,9.4,84,920,61.7,91.8,3.5,80.9,112.4,230,1,15,508,0,3040,0,1,2832.5,4,90,62,60.3,61.1,61.4,2833.8,0,2,5,59,1,1,1,3.5,-0.3,0,-1.3,3,730
3750.4,0,100,4.7,86,0,83.9,2,0,0,0,3.1,2906,62.5,12.9,113.3,9.8,84,930,62.5,91.4,3.5,81.3,113.3,230,1,15,508,0,3040,0,1,2900,4,90,63.5,62,62.2,62.9,2901,0,2,5,60,1,1,1,4.5,-0.3,0,-0.8,3,731
3840,0,100,6.3,86,0,83.9,2,0,0,0,3.1,2979,63.3,12.9,114,11.3,84,930,63.3,90.2,3.5,81.6,114,230,1,15,508,0,3040,0,1,2972.8,4,90,65,63.5,64.1,64.4,2974.3,0,2,5,62,1,1,1.1,5,-0.3,0,-1.6,3,732
3955.2,0,100,5.5,86,0,83.9,2,0,0,0,3.1,3056,63.3,13.3,114.3,12,84,930,63.3,89,3.5,82,114.3,230,1,15,508,0,3040,0,1,3049.3,4,90,66.8,65.2,65.9,66.1,3050.8,0,2,5,64,1,1,1.1,5.5,-0.3,0,-1.6,3,733
2572.8,0,41.3,3.1,39,0,43.5,2,0,0,0,3.1,3074,37.9,14.1,-16.4,22.1,84,930,37.9,54.5,3.1,82.4,-17,230,1,15,508,0,3040,0,1,3073.3,4,90,67.6,66,66.4,67.3,3072.3,1,0,5,64,0.4,1,1,5.5,-0.4,0,0,3,734
435.2,0,9.4,-2.3,0,0,16.5,2,0,0,0,3.1,2393,3.5,14.5,-2,7.9,84,930,2.3,20,0,79.3,-30.8,230,1,15,508,0,3040,0,1,2415.3,4,90,65.4,64,64.4,65,2407.3,1,0,5,62,-0.3,2,1.4,5.5,-0.2,0,2,3,735
678.4,0,8.9,-1.6,0,0,16.5,2,0,0,0,3.1,2086,13.3,14.5,-4.6,15.8,84,930,1.6,23.1,0,78.5,-30.2,230,1,15,508,13.7,3040,0,1,2045.5,5,90,62.3,61.1,61.3,61.9,2045,1,0,5,59,-0.4,2,3.8,5.5,0.5,8,14.8,3,736
576,0,8.5,-3.9,0,0,15.7,2,0,0,0,3.1,1952,12.1,14.5,-13.2,12.8,84,920,2,22.7,0,77.7,-29.7,230,1,15,508,12.1,3040,0,1,1925.5,5,90,58.4,57.8,58,58,1924.5,1,0,5,56,-0.8,2,8.8,5.5,1.6,8,28.1,3,737
384,0,6.1,9.4,0,0,14.1,2,0,0,0,3.1,1490,6.3,14.5,-17.4,-0.8,84,920,3.9,18.4,0,69.9,-17.2,230,1,15,508,4.3,3040,0,1,1723,5,90,51.9,51.7,52,51.6,1721.3,1,0,5,50,-1.5,2,16.7,5.5,2.2,4,34,3,738
243.2,0,5.7,7.8,0,0,13.7,2,0,0,0,3.1,1099,9,14.5,-10.7,5.3,84,900,9,18,2.3,62.9,-10.8,230,1,15,508,0,3040,0,1,1465.8,5,90,44.3,43.9,44,43.9,1463.5,1,0,5,43,-1.9,2,20.6,5.5,1.4,20,4.3,3,739
256,0,5.7,0,0,0,13.7,2,0,0,0,3.1,966,10.9,14.8,5,1.9,84,890,11.3,23.5,2.3,60.5,4.1,230,1,15,508,0,3040,0,1,1237.3,5,90,37.8,36.4,36.6,37.5,1236.5,1,0,5,36,-1,1,8.2,5.5,-0.6,24,-19.6,3,740
1433.6,0,43.7,-0.8,74,0,40.8,2,0,0,0,3.1,1679,43.8,13.3,95.6,5.6,84,870,43.8,74.1,2,71.1,94.2,230,1,15,508,0,3040,0,1,1414.5,4,90,36,34.1,34.1,35.8,1419.8,1,0,5,34,0.2,1,0.9,5.5,-1.1,8,-30.6,3,741
2944,0,99.6,1.6,86,0,82.7,2,0,0,0,3.1,2453,56.6,14.1,107.5,4.5,84,1090,57.8,91.8,2.3,78.9,107.5,230,1,15,508,0,3040,0,1,2163.3,3,90,37.8,35.6,36.3,37.4,2170.5,1,0,5,35,0.8,1,1,5.5,-1.4,0,-32.5,3,742
3520,0,96.3,4.7,80,0,82,2,0,0,0,3.1,2728,61.7,13.7,108.5,7.5,85,1510,61.7,93.7,2.7,80.1,109.3,230,1,15,508,0,3040,0,1,2456.5,3,90,41.1,39,39.7,40.6,2459.8,1,0,5,39,1.2,1,1,5.5,-1.3,8,-17.6,3,743
1907.2,0,16.5,3.9,16,0,23.9,2,0,0,0,3.1,2727,29.3,14.8,-20.9,21.8,85,1540,28.9,40,3.1,80.1,-21,230,1,15,508,0,3040,0,1,2628.5,3,90,43.9,42.2,42.4,43.6,2627.3,1,0,5,41,0.4,1,1,4.5,-0.2,20,-1.9,3,744
576,0,8.9,3.9,0,0,16.1,2,0,0,0,3.1,2052,12.5,15.2,-1.5,22.1,85,1350,3.5,21.6,0,77.7,-27.8,230,1,15,508,12.1,3040,0,1,2037,4,90,43.5,42.1,42.1,43.3,2033,1,0,5,41,-0.2,2,1.9,3.5,0,4,6.6,3,745
665.6,0,9.4,3.1,0,0,16.5,2,0,0,0,3.1,1951,14.1,15.2,-2.7,15,85,940,3.1,25.9,0,77.3,-26.2,230,1,15,508,14.5,3040,0,1,1906.3,4,90,41.6,40.6,40.8,41.4,1905.3,1,0,5,39,-0.9,2,11,3.5,0.2,8,0,3,746
576,0,8,7,0,0,15.7,2,0,0,0,3.1,1693,10.5,15.2,-20.2,4.1,85,890,4.7,24.3,0,73.8,-22.8,230,1,15,508,10.9,3040,0,1,1696.8,4,90,37.1,36.1,36.2,36.8,1695.3,1,0,5,35,-1.4,2,14.8,3.5,0.3,4,8.5,3,747
243.2,0,6.1,0,0,0,14.1,2,0,0,0,3.1,1173,7.4,15.2,-9.6,1.1,85,870,7.4,21.6,1.6,64.1,-9.7,230,1,15,508,0,3040,0,1,1534.5,4,90,33.5,32.7,32.7,33.3,1533.8,1,0,5,32,-0.8,2,6,3.5,0.2,0,5.6,3,748
1075.2,0,23.5,-0.8,53,0,25.5,2,0,0,0,3.1,1612,33.2,14.1,87.2,6.8,85,860,32.8,57.3,2,70.3,91.2,230,1,15,508,0,3040,0,1,1605,4,90,32,30.6,31,31.6,1610.3,1,0,5,31,0,1,1,3.5,0.2,0,5.9,3,749
2790.4,0,87.3,1.6,79,0,72.5,2,0,0,0,3.1,2389,55.1,13.7,102.4,5.3,85,1380,55.5,89.4,2.3,78.5,102.4,230,1,15,508,0,3040,0,1,2081.5,3,90,34.5,33.4,33.7,34.1,2084.3,1,0,5,33,1.1,1,1,3.5,0.2,0,6.7,3,750
3328,0,100,3.1,89,0,83.9,2,0,0,0,3.1,2599,60.5,13.7,110.4,5.6,85,1500,60.5,94.5,2.7,79.3,109.9,230,1,15,508,0,3040,0,1,2327.3,3,90,38.6,37.4,37.7,38.3,2330.3,1,0,5,37,1.2,1,1.1,3.5,0.1,4,-1.9,3,751
3686.4,0,100,4.7,91,0,83.9,2,0,0,0,3.1,2853,62.5,13.7,112.8,9,85,1520,62.1,92.2,3.1,80.9,112.8,230,1,15,508,0,3040,0,1,2589.3,3,90,43,41.6,42,42.6,2592.5,1,0,5,41,1.3,1,1.1,3.5,-0.2,4,-8.5,3,752
3916.8,0,100,3.9,82,0,83.9,2,0,0,0,3.1,3113,63.3,14.1,113.8,13.1,85,1540,63.3,88.2,3.5,82.4,113.8,230,1,15,508,0,3040,0,1,2867.3,3,90,47.8,46.2,46.6,47.3,2870.8,1,0,5,45,1.4,1,1.1,3,-0.3,0,-2.8,3,753
3878.4,0,95.8,0.8,81,0,80.4,2,0,0,0,3.1,3117,60.2,13.7,113.7,10.5,85,1550,63.7,87.8,3.5,82.4,113.7,230,1,15,508,0,3040,0,1,2877.3,3,90,52,50.5,51.1,51.5,2872.3,1,0,5,49,1.1,1,1.1,1.5,-0.1,0,-3,3,754
3596.8,0,100,3.9,81,0,83.5,2,0,0,0,3.1,2807,62.5,12.9,113.1,9,85,1170,62.5,92.5,3.1,80.5,113.5,230,1,15,508,0,3040,0,1,2530.5,4,90,55.4,53.8,54.5,54.9,2532.8,0,2,5,53,1,1,1.1,0.5,-0.1,0,-1.9,3,755
3673.6,0,100,3.9,81,0,83.5,2,0,0,0,3.1,2845,62.5,12.9,113,9.8,85,930,62.5,92.2,3.1,80.9,113,230,1,15,508,0,3040,0,1,2688.3,4,91,58.9,57.1,57.9,58.3,2690.3,0,2,5,56,1,1,1.1,0.5,-0.1,0,-2.3,3,756
3776,0,92,4.7,81,0,78.8,2,0,0,0,3.1,2918,63.3,12.9,116.7,10.9,85,920,63.3,91,3.5,81.3,116.7,230,1,15,508,0,3040,0,1,2841.5,4,91,62.1,60.7,61.2,61.6,2843.5,0,2,5,59,1,1,1.1,1,0.2,0,2.2,3,757
3904,0,73.7,6.3,80,0,64.7,2,0,0,0,3.1,3025,63.7,12.9,116.6,12,85,930,63.7,89.4,3.5,81.6,116.6,230,1,15,508,0,3040,0,1,2998,4,91,65.6,64.2,64.8,65,3000,0,2,5,63,1,1,1.1,0.5,0.2,0,-0.9,3,758
1856,0,14.1,3.9,16,0,23.5,2,0,0,0,3.1,2641,27.7,13.7,-1.2,25.1,85,930,25.8,38,2.7,80.5,-22.6,230,1,15,508,0,3040,0,1,2616,4,91,67.6,66.1,66.1,67.1,2607.8,1,0,5,64,0.1,1,1.1,0.5,-0.1,0,1.7,3,759
627.2,0,8.9,-1.6,2,0,16.1,2,0,0,0,3.1,2202,14.8,13.7,15.5,26.3,85,930,10.5,22.4,0.4,78.1,15.5,230,1,15,508,8.6,3040,0,1,2192.5,5,91,66.8,65.7,66,66.4,2192.5,0,2,5,64,-0.3,1,1.1,0.5,0.2,0,2.5,3,760
1024,0,12.7,-3.9,33,0,18.8,2,0,0,0,3.1,2197,27.3,12.9,36.3,32.3,85,930,27.3,37.3,2.3,78.1,36.3,230,1,15,508,0,3040,0,1,2176,5,91,66.3,64.9,66,65.9,2176.3,0,2,5,63,0,1,1.1,0.5,0.2,0,0.1,3,761
