Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
524.8,10.5,9.9,5.5,37,0,16.5,0,0,0,0,3.1,1508,19.5,12.5,54.3,29.3,87,900,19.5,26.7,2,69.1,54.3,230,1,15,508,0,3040,0,1,1486.3,5,93,45.3,44,44.1,45,1486.8,0,2,5,43,-0.2,1,1.1,0,0.1,0,-3.8,3,1215,B
870.4,7.4,9.4,2.3,58,0,17.3,0,0,0,0,3.1,1511,27.7,12.1,-6.3,13.5,87,900,27.3,45.9,1.6,69.1,-7.3,230,1,15,508,0,3040,0,1,1489.5,5,93,45.5,44.1,44.1,45.4,1490,0,1,5,43,0.1,1,1.1,0,0,0,-7.1,3,1216,B
627.2,11.7,10.8,3.9,42,0,16.9,0,0,0,0,3.1,1536,22.3,12.5,74.9,22.1,87,900,22.3,31.8,1.6,69.9,75,230,1,15,508,0,3040,0,1,1484,5,93,45.3,44,44.1,45,1484.8,0,2,5,43,-0.1,1,1.1,0,-0.2,8,-12.4,3,1217,B
1574.4,23,24,0.8,89,0,25.9,0,0,0,0,3.1,1615,48.4,10.9,101,4.5,87,900,48.8,79.2,2,71.5,100.6,230,1,15,508,0,3040,0,1,1512,5,93,46.3,44.6,44.9,45.9,1513.3,0,2,5,44,0.4,1,1.1,0,-0.1,4,-11,3,1218,B
1779.2,21.5,57.8,-3.1,98,0,55.7,0,0,0,0,3.1,1589,53.9,10.5,53.1,-0.4,87,900,53.9,93.3,2,71.1,49.7,230,1,15,508,0,3040,0,1,1574.5,5,93,48.1,46.6,47,47.8,1575.5,0,1,5,45,0.4,1,1.1,0,0,4,-4.7,3,1219,B
755.2,2.7,8.9,2.3,46,0,16.5,0,0,0,0,3.1,1625,21.1,12.5,66.2,15.8,87,900,21.1,37.3,1.6,71.9,66.6,230,1,15,508,0,3040,0,1,1603.8,5,93,49,48,48,48.8,1604.5,0,2,5,46,-0.1,1,1.1,0.5,0,0,-6.3,3,1220,B
1177.6,9,11.8,3.1,63,0,18.8,0,0,0,0,3.1,1703,33.6,11.7,15.7,16.1,87,900,32.8,52.2,2,73.4,15.7,230,1,15,508,0,3040,0,1,1629.3,5,93,49.9,48.1,48.1,49.5,1630.3,0,2,5,47,0.1,1,1.1,0.5,-0.1,0,-7.9,3,1221,B
1497.6,25,24.9,2.3,77,0,25.1,0,0,0,0,3.1,1839,44.1,11.3,101.3,12.8,87,910,44.1,64.7,2,75.4,101.3,230,1,15,508,0,3040,0,1,1667,5,93,50.9,49.2,49.6,50.5,1668,0,2,5,48,0.2,1,1.1,0.5,-0.1,0,-6.7,3,1222,B
1395.2,7.4,16.9,0.8,68,0,23.5,0,0,0,0,3.1,1799,35.9,11.7,49.5,11.6,87,910,35.2,59.2,2,75,48.8,230,1,15,508,0,3040,0,1,1724.3,5,93,52.8,51.3,51.8,52.4,1725.3,0,2,5,50,0.2,1,1.1,0.5,-0.1,0,-6.9,3,1223,B
1600,19.5,19.3,-1.6,81,0,23.9,0,0,0,0,3.1,1923,45.3,11.3,50.2,13.9,87,910,45.3,67.1,2.3,76.6,48.5,230,1,15,508,0,3040,0,1,1772,5,93,54.1,52.5,53,53.8,1773,0,1,5,51,0.3,1,1.1,0.5,-0.3,0,-8.9,3,1224,B
588.8,0,6.1,6.3,33,0,14.5,0,0,0,0,3.1,1769,14.1,12.9,-8.4,19.1,87,910,14.1,25.1,1.2,74.6,-8.4,230,1,15,508,0,3040,0,1,1808,5,93,55.4,54,54.1,55,1808.5,0,1,5,52,-0.2,1,1.1,0.5,-0.2,4,-7.7,3,1225,B
384,0,6.1,20.3,22,0,14.1,0,0,0,0,3.9,1775,6.3,13.7,-20.4,16.1,87,910,6.3,14.1,1.6,75.4,-17.1,230,1,15,508,0,3040,0,1,1806.5,5,93,55.3,54,54,55,1807,0,1,5,52,-0.4,1,1.1,0.5,-0.3,0,-6.8,3,1226,B
819.2,13.3,11.8,16.4,41,0,17.3,0,0,0,0,3.9,1854,22.7,12.9,53,30.8,87,910,22.3,30.2,2,75.8,53,230,1,15,508,0,3040,0,1,1815,5,93,55.4,54,54.1,55,1815.8,0,2,5,53,-0.1,1,1.1,0.5,-0.3,8,-2.9,3,1227,B
1164.8,9,11.8,0.8,60,0,19.2,0,0,0,0,3.9,1886,33.2,12.1,18.3,29.6,87,920,33.2,47.5,2.3,76.2,18.3,230,1,15,508,0,3040,0,1,1861.8,5,93,56.9,55.5,55.8,56.5,1862.8,0,2,5,54,0.1,1,1.1,0.5,0.1,4,0,3,1228,B
499.2,0.4,6.6,2.3,29,0,14.5,0,0,0,0,3.9,1881,11.7,12.9,-22.3,22.5,87,920,11.7,20.4,2,76.6,-22.6,230,1,15,508,0,3040,0,1,1891.3,5,93,57.8,56.2,56.1,57.5,1891.8,0,1,5,55,-0.3,1,1.1,0.5,0.2,0,2.8,3,1229,B
857.6,13.7,12.2,10.9,42,0,18,0,0,0,0,3.9,1934,23,12.9,72.4,25.9,87,920,23,31.8,1.6,76.6,72.4,230,1,15,508,0,3040,0,1,1905.5,5,93,58,56.4,56.7,57.5,1906.3,0,2,5,55,-0.1,1,1.1,0.5,0.1,0,0.8,3,1230,B
1100.8,6.2,9.9,7,51,0,18,0,0,0,0,3.9,1979,26.6,12.5,-12.8,24,87,920,26.6,39.6,2,77.3,-13.2,230,1,15,508,0,3040,0,1,1950,5,93,59.6,58.1,58.1,59.3,1951,0,1,5,57,0,1,1.1,0.5,0.1,0,0.9,3,1231,B
588.8,7,9.9,7.8,32,0,16.1,0,0,0,0,3.9,1984,15.6,13.3,53.1,29.6,87,920,15.6,22,1.2,77,53,230,1,15,508,0,3040,0,1,1972,5,93,60,58.3,58.7,59.6,1972.8,0,2,5,57,-0.3,1,1.1,0.5,0.1,0,1.1,3,1232,B
1446.4,17.6,15.5,2.3,67,0,21.2,0,0,0,0,3.9,2055,39.1,11.7,66.8,26.3,87,920,39.1,52.9,2.3,77.7,66.7,230,1,15,508,0,3040,0,1,2015.8,5,93,61.5,60.2,60.4,61,2017,0,2,5,59,0.2,1,1.1,0.5,0,0,-0.9,3,1233,B
1420.8,14.1,14.1,-0.8,69,0,20.8,0,0,0,0,3.9,2085,38.3,11.7,10.2,23.3,87,930,37.9,53.7,2.3,77.7,9.7,230,1,15,508,0,3040,0,1,2081.3,5,93,63.5,62,62.5,63.1,2082.3,0,1,5,60,0.2,1,1.1,0.5,0,0,0,3,1234,B
499.2,0,7.1,5.5,27,0,14.5,0,0,0,0,3.9,2100,10.9,13.3,5.4,30.8,87,930,10.9,17.6,0.8,77.7,4.8,230,1,15,508,0,3040,0,1,2107.3,5,93,64.3,63,64,64,2107.8,0,2,5,61,-0.3,1,1.1,0.5,0.2,0,3.7,3,1235,B
1177.6,12.9,13.2,2.3,53,0,19.6,0,0,0,0,3.9,2178,30.5,12.5,15.8,30.4,87,930,30.1,41.2,2.3,77.7,15.7,230,1,15,508,0,3040,0,1,2136.8,5,93,65.1,63.9,64.1,64.6,2137.5,0,1,5,62,0,1,1.1,0.5,0.2,0,2.3,3,1236,B
486.4,0,6.6,7,25,0,14.5,0,0,1,0,3.9,2137,8.2,13.3,-27.1,23.3,87,930,8.2,16.5,0.8,77.7,-27.2,230,1,15,508,0,3040,0,1,2153.5,5,93,65.8,64.1,64.1,65.4,2154,0,1,5,62,-0.4,1,1.1,0.5,0.2,0,2.2,3,1237,B
192,0,8.5,8.6,26,0,15.7,0,0,1,0,3.9,2131,0.8,13.3,-31.3,-2.3,87,930,0.8,16.9,0,77.7,-31.3,230,1,15,508,0,3040,0,1,2145.5,5,93,65.4,64.1,64.1,65.1,2146,0,1,5,62,-0.5,1,1.1,0.5,0.1,0,-1.1,3,1238,B
230.4,0,8.5,0,34,0,16.1,0,0,0,0,3.9,2127,0,12.9,4.8,7.9,87,930,0,23.5,0,77.7,4.8,230,1,15,508,0,3040,0,1,2135.3,5,93,65.1,64,64.1,64.8,2136,0,2,5,62,-0.4,1,1.1,0.5,-0.1,0,-0.5,3,1239,B
678.4,4.3,8.5,1.6,31,0,15.7,0,0,0,0,3.9,2151,16,13.3,-9.4,36.8,87,930,16,21.6,2.3,78.5,-9.4,230,1,15,508,0,3040,0,1,2144.8,5,93,65.5,64.1,64.1,65,2145.3,0,1,5,62,-0.2,1,1.1,0.5,-0.1,4,1.2,3,1240,B
422.4,0,6.6,4.7,22,0,14.5,0,0,1,0,3.9,2128,4.3,13.7,-29.4,14.3,87,930,4.3,13.3,0.8,78.5,-29.3,230,1,15,508,0,3040,0,1,2149.5,5,93,65.5,64.1,64.1,65.1,2150,0,1,5,62,-0.4,1,1.1,0.5,0.3,0,2.7,3,1241,B
89.6,0,8.9,0.8,30,0,16.1,0,0,1,0,3.9,2129,0,12.9,-31.4,-5.6,87,930,0,20,0,77.7,-31.4,230,1,15,508,0,3040,0,1,2138.8,5,93,65.1,64,64.1,64.9,2139,0,1,5,62,-0.5,1,1.1,0.5,0.1,0,-1.6,3,1242,B
0,0,9.4,0,41,0,16.9,0,0,1,0,3.9,2111,0,12.9,-31.3,-8.6,87,930,0,26.3,0,77.7,-31.3,230,1,15,508,0,3040,0,1,2126.3,5,93,64.9,64,64,64.5,2126.8,0,1,5,62,-0.5,1,1.1,0.5,0,0,0.1,3,1243,B
217.6,0,8.9,0,39,0,16.5,0,0,0,0,3.9,2113,0,12.9,15,7.1,87,930,0,25.9,0,77.7,15,230,1,15,508,0,3040,0,1,2119.5,5,93,64.6,63.5,64,64.1,2120,0,2,5,61,-0.4,1,1.1,0.5,0,0,0.6,3,1244,B
780.8,3.9,8.5,1.6,35,0,16.1,0,0,0,0,3.9,2149,17.6,13.3,-8.8,31.5,87,930,17.6,25.1,2,78.5,-8.8,230,1,15,508,0,3040,0,1,2130.5,5,93,65,64,64,64.6,2131,0,2,5,62,-0.2,1,1.1,0.5,0,0,0.9,3,1245,B
716.8,11.7,10.4,4.7,32,0,16.5,0,0,0,0,3.9,2161,18,13.3,43.1,40.1,87,930,18,22.4,2.3,78.5,43.1,230,1,15,508,0,3040,0,1,2146.8,5,93,65.4,64.1,64.1,65,2147.5,0,2,5,62,-0.2,1,1.1,0.5,0.1,0,0.8,3,1246,B
985.6,4.7,9.4,0.8,41,0,16.9,0,0,0,0,3.9,2188,22.3,12.9,4,36,86,930,21.9,31,2.3,78.9,4,230,1,15,508,0,3040,0,1,2172.3,5,93,66.4,64.8,65.7,66,2173,0,2,5,63,-0.1,1,1.1,0.5,0,0,0.1,3,1247,B
1228.8,12.1,12.7,0.8,51,0,19.2,0,0,0,0,3.9,2255,29.7,12.9,9.4,33,86,930,29.7,39.6,2.3,78.9,8.6,230,1,15,508,0,3040,0,1,2206.5,5,93,67.3,66,66.1,66.8,2207.3,0,1,5,64,0,1,1.1,0.5,0.1,0,1.2,3,1248,B
1036.8,14.5,13.2,1.6,45,0,18.4,0,0,0,0,3.9,2280,27,12.9,69.9,33.8,86,940,27,34.5,2.3,78.5,70,230,1,15,508,0,3040,0,1,2236.3,5,93,68.1,66.4,66.8,67.6,2237.3,0,2,5,65,-0.1,1,1.1,0.5,0,0,0.9,3,1249,B
1881.6,18.7,18.3,1.6,75,0,23.5,0,0,0,0,3.9,2340,44.5,12.5,43.4,21.4,86,940,44.5,61.2,2.7,78.5,43.4,230,1,15,508,0,3040,0,1,2299.5,5,93,70.1,68.8,69.2,69.6,2300.8,0,1,5,67,0.2,1,1.1,0.5,0.1,0,0.9,3,1250,B
716.8,0,8,6.3,30,0,15.7,0,0,0,0,3.9,2258,14.8,13.7,7.9,33.8,86,940,14.8,22,1.6,78.1,6.6,230,1,15,396,0,3040,0,1,2267.5,5,93,71.4,70.1,70.1,71,2263.8,1,0,5,68,-0.3,1,1.1,0.5,0.1,0,1.1,3,1251,B
1484.8,19.9,17.9,6.3,66,0,22,0,0,0,0,3.9,2059,39.8,12.1,88.4,22.1,86,940,39.5,52.9,2.3,77.3,88.6,230,1,15,450,0,3040,0,1,1838.3,6,93,72.4,70.7,71.3,71.9,1838.5,1,0,5,69,0,1,1.1,0.5,0,0,-1.1,3,1252,B
2291.2,25.4,31.9,-1.6,92,0,31,0,0,0,0,3.9,2249,52.7,11.7,102.8,7.9,85,940,53.1,81.2,2.3,78.1,102.3,230,1,15,508,0,3040,0,1,1891,6,93,74.5,72.8,73.3,73.9,1892.3,1,0,5,71,0.2,1,1.1,0.5,-0.1,0,0,3,1253,B
2073.6,12.1,31.9,3.1,73,0,38,0,0,0,0,3.9,2218,39.8,12.5,-6.4,12.8,85,950,39.5,66.3,2.3,78.1,-7.1,230,1,15,508,0,3040,0,1,1948.5,6,93,76.8,75.3,75.7,76.3,1949.5,0,1,5,73,0.1,1,1.1,0.5,0.3,0,1.8,3,1254,B
384,0,6.6,15.6,23,0,14.5,0,0,1,0,3.9,1932,3.9,14.1,-33.1,5.3,85,950,3.5,14.9,0,77,-33.1,230,1,15,508,0,3040,0,1,1964.5,6,93,77.4,76.1,76.1,77,1965,0,1,5,74,-0.4,1,1.1,0.5,0,0,0.5,3,1255,B
0,0,9.4,0,34,0,16.5,0,0,1,0,3.9,1955,0,13.7,-32.5,-9.4,85,950,0,24.3,0,77,-32.5,230,1,15,508,0,3040,0,1,1961.8,6,93,77.3,76,76.1,76.9,1962,0,1,5,74,-0.5,1,1.1,0.5,0,0,0.8,3,1256,B
0,0,8.9,0,41,0,16.5,0,0,1,0,3.9,1950,0,12.9,-32.2,-10.1,85,950,0,27.1,0,77,-32.2,230,1,15,508,0,3040,0,1,1956.5,6,93,77,76,76,76.6,1957.3,0,1,5,73,-0.5,1,1.1,0.5,0.1,0,1.4,3,1257,B
0,0,9.4,0,41,0,16.5,0,0,1,0,3.9,1940,0,12.9,-32.3,-10.1,85,950,0,27.1,0,77,-32.3,230,1,15,508,0,3040,0,1,1950.5,6,93,76.8,75.9,76,76.4,1950.8,0,1,5,73,-0.5,1,1.1,0,0,0,4.3,3,1258,B
0,0,8.9,0,35,0,16.1,0,0,1,0,3.9,1926,0,13.7,-32.4,-9.4,85,950,0,24.7,0,76.6,-32.4,230,1,15,508,0,3040,0,1,1944.3,6,93,76.4,75.5,76,76,1944.5,0,1,5,73,-0.5,1,1.1,-0.5,0.3,0,6.2,3,1259,B
0,0,8.9,0,35,0,16.1,0,0,1,0,3.9,1913,0,13.7,-32.4,-9.4,85,950,0,25.1,0,76.6,-32.4,230,1,15,508,0,3040,0,1,1935,6,93,76,74.8,75.7,75.6,1935.5,0,1,5,73,-0.5,1,1.1,-1.5,0.4,0,10.3,3,1260,B
0,0,8.9,0,35,0,16.1,0,0,1,0,3.9,1915,0,13.7,-32.6,-9.4,84,950,0,24.7,0,76.6,-32.6,230,1,15,508,0,3040,0,1,1928.8,6,93,75.8,74.7,75.1,75.4,1929.3,0,1,5,73,-0.5,1,1.1,-2.5,1,0,12.7,3,1261,B
0,0,8.9,0,34,0,16.1,0,0,1,0,3.9,1904,0,13.7,-32.6,-9,84,950,0,24.3,0,76.6,-32.6,230,1,15,508,0,3040,0,1,1921.8,6,93,75.4,74.1,74.2,75,1922.3,0,1,5,72,-0.5,1,1.1,-4,1,0,9.6,3,1262,B
0,0,8.9,0,34,0,16.1,0,0,1,0,3.9,1892,0,13.7,-32.9,-9,84,950,0,24.3,0,76.6,-32.9,230,1,15,508,0,3040,0,1,1914.8,6,93,75.1,74.1,74.1,74.8,1915.3,0,1,5,72,-0.5,1,1.2,-4,0.7,0,17.7,3,1263,B
0,0,8.9,0,34,0,16.1,0,0,1,0,3.9,1888,0,13.7,-33.4,-9,84,950,0,23.9,0,76.2,-33.4,230,1,15,508,0,3040,0,1,1903.8,6,93,74.6,74.1,74.1,74.3,1904,0,1,5,72,-0.5,2,1.5,-3.5,1.6,0,14.3,3,1264,B
0,0,8.5,0,33,0,16.1,0,0,1,0,3.9,1856,0,14.1,-33.6,-9,84,950,0,23.9,0,76.2,-33.6,230,1,15,508,0,3040,0,1,1890.3,6,93,74.3,73.3,74,73.8,1890.5,0,1,5,71,-0.6,1,1.5,-3.5,0.8,8,5.6,3,1265,B
0,0,8.5,0,32,0,15.7,0,0,1,0,3.9,1844,0,13.7,-33.7,-9,83,950,0,23.5,0,75.8,-33.7,230,1,15,508,0,3040,0,1,1876.8,6,93,73.8,72.4,72.4,73.5,1876.8,0,1,5,70,-0.6,2,2.9,-3.5,0.2,0,-5.6,3,1266,B
0,0,8,0,32,0,15.7,0,0,1,0,3.9,1769,0,14.5,-33.8,-9,83,940,0,23.5,0,75,-33.8,230,1,15,508,0,3040,0,1,1812.5,6,93,71.6,69.7,70.3,71.1,1812.8,0,1,5,68,-1.3,1,7.8,-3.5,-1.2,8,-8,3,1267,B
0,0,8,0,32,0,15.7,0,0,1,0,3.9,1762,0,14.1,-33.6,-8.6,82,940,0,23.1,0,75,-33.6,230,1,15,508,0,3040,0,1,1792.5,6,93,70.8,69.1,70,70.4,1793,0,1,5,67,-0.5,1,1.1,-3.5,-0.9,4,-9.7,3,1268,B
0,0,7.5,0,34,0,15.7,0,0,0,0,3.9,1750,0,13.7,-6.3,-8.3,82,940,0,24.3,0,75,-6.5,230,1,15,508,0,3040,0,1,1786,6,93,70.5,68.4,68.7,70.1,1786.5,0,1,5,67,-0.5,1,1.2,-3.5,-0.9,0,-11.6,3,1269,B
460.8,0.4,6.6,2.3,26,0,14.9,0,0,0,0,3.9,1789,10.9,14.5,-23.6,19.9,81,940,10.9,18.4,2,76.2,-23.8,230,1,15,508,0,3040,0,1,1790.3,6,93,70.8,68.6,69.5,70.3,1790.8,0,1,5,67,-0.4,1,1.1,-3.5,-0.9,0,-7.5,3,1270,B
217.6,0,7.1,10.9,24,0,14.9,0,0,1,0,3.9,1778,1.6,14.5,-34.3,-2.6,81,940,1.6,16.1,0,76.2,-34.3,230,1,15,508,0,3040,0,1,1789.3,6,93,70.6,68.7,69.4,70.3,1789.8,0,1,5,67,-0.5,2,2.1,-3.5,-0.7,0,-9.4,3,1271,B
0,0,7.5,0,31,0,15.3,0,0,1,0,3.9,1733,0,14.5,-34.5,-8.3,81,940,0,22.4,0,74.6,-34.5,230,1,15,508,0,3040,0,1,1757,6,93,69.4,67.3,67.6,69,1756.8,0,1,5,65,-1.2,2,9.4,-3.5,-1,0,-9.6,3,1272,B
0,0,7.5,0,32,0,15.3,0,0,1,0,3.9,1653,0,14.5,-35.1,-8.3,81,930,0,22.7,0,73,-35.1,230,1,15,508,0,3040,0,1,1678.5,6,93,66.3,64.6,64.7,65.9,1678.5,0,1,5,63,-1.2,2,7.9,-3.5,-0.6,0,-7,3,1273,B
0,0,7.5,0,32,0,15.3,0,0,1,0,3.9,1625,0,14.5,-35,-7.9,81,930,0,22.4,0,72.3,-35,230,1,15,508,0,3040,0,1,1653.5,6,93,65.3,64,64,64.9,1654,0,1,5,62,-0.5,2,1.3,-3.5,-0.6,0,-9.9,3,1274,B
0,0,7.5,0,32,0,15.3,0,0,1,0,3.9,1622,0,14.5,-34.9,-7.5,81,930,0,22.7,0,72.3,-34.9,230,1,15,508,0,3040,0,1,1649.3,6,93,65,64,64,64.8,1649.8,0,1,5,62,-0.5,1,1.1,-3.5,-0.4,4,-3.5,3,1275,B
0,0,7.5,0,32,0,15.3,0,0,1,0,3.9,1631,0,14.5,-34.7,-7.9,80,930,0,22.4,0,72.7,-34.7,230,1,15,508,0,3040,0,1,1646,6,93,64.9,63.9,64,64.5,1646.5,0,1,5,62,-0.4,1,1.2,-3.5,-0.2,0,-2.5,3,1276,B
371.2,5.1,8,0,33,0,15.3,0,0,0,0,3.9,1653,10.5,14.5,21.9,22.9,80,930,11.3,23.9,1.6,73.4,21.9,230,1,15,508,0,3040,0,1,1652.3,6,93,65,64,64,64.6,1653,0,2,5,62,-0.3,1,1.1,-4,0,4,1.8,3,1277,B
1177.6,14.8,13.6,0.8,58,0,19.2,0,0,0,0,3.9,1747,34.4,13.3,65.9,25.9,80,930,34.4,47.5,2.3,75.8,65.8,230,1,15,508,0,3040,0,1,1676,6,93,66,64.5,64.9,65.5,1677,0,2,5,63,0,1,1.2,-4,0.1,0,1.6,3,1278,B
1651.2,20.7,18.3,-1.6,80,0,22.7,0,0,0,0,3.9,1755,46.5,12.5,88,12,80,930,46.9,69,2.3,75,89.1,230,1,15,508,0,3040,0,1,1720.8,6,93,67.8,66.2,66.8,67.3,1721.8,0,2,5,64,0.2,1,1.1,-4,0.1,0,-1.7,3,1279,B
2035.2,19.1,24.4,2.3,92,0,28.2,0,0,0,0,3.9,1774,51.6,12.5,75.5,4.1,80,940,51.6,83.9,2.3,75,72.7,230,1,15,508,0,3040,0,1,1770.8,6,93,69.8,68.2,68.7,69.1,1771.5,0,2,5,66,0.2,1,1.2,-3.5,0.1,0,0.5,3,1280,B
896,5.1,8.5,2.3,47,0,16.9,0,0,0,0,3.9,1799,25,13.7,-5.7,30.8,80,940,24.6,37.3,2.3,75.8,-6.1,230,1,15,508,0,3040,0,1,1800.5,6,93,71,69.9,70,70.6,1801,0,1,5,67,-0.1,1,1.1,-3,-0.1,0,-0.7,3,1281,B
473.6,1.2,7.5,12.5,27,0,14.9,0,0,0,0,3.9,1793,11.7,14.8,12.5,25.5,80,940,11.7,18.8,1.6,75.8,12.7,230,1,15,508,0,3040,0,1,1801.5,6,93,70.9,69.9,70,70.5,1801.8,0,2,5,67,-0.3,1,1.1,-3,0.1,0,1.6,3,1282,B
601.6,5.1,8.5,8.6,33,0,15.7,0,0,0,0,3.9,1824,18,14.5,13.7,37.1,80,940,18,23.9,2.3,76.2,13.7,230,1,15,508,0,3040,0,1,1795.3,6,93,70.6,69.7,70,70.3,1796,0,2,5,67,-0.2,1,1.1,-3,0.3,4,1.2,3,1283,B
985.6,12.9,12.7,3.1,52,0,18.8,0,0,0,0,3.9,1920,28.9,13.7,50,32.3,80,940,28.9,39.2,2.3,77,49.9,230,1,15,508,0,3040,0,1,1800.3,6,93,70.9,69.9,70,70.5,1800.8,0,2,5,68,-0.1,1,1.1,-3,0.1,0,1.1,3,1284,B
934.4,7.8,10.4,1.6,52,0,17.6,0,0,0,0,3.9,1855,27.7,13.7,21.2,36.4,80,940,27.3,38.4,2.3,76.6,21.2,230,1,15,508,0,3040,0,1,1815.3,6,93,71.5,70.1,70.1,71,1815.8,0,2,5,68,-0.1,1,1.2,-2.5,0,0,0.5,3,1285,B
844.8,8.6,10.4,0.8,49,0,17.6,0,0,0,0,3.9,1846,25.4,14.1,7.3,31.1,80,940,25.4,36.1,2.3,76.6,6.9,230,1,15,508,0,3040,0,1,1824.3,6,93,71.9,70.1,70.1,71.4,1824.8,0,1,5,68,-0.1,1,1.1,-1.5,0,0,2.3,3,1286,B
435.2,0,6.1,5.5,26,0,14.1,0,0,1,0,3.9,1764,7.4,14.8,-30.4,9,80,940,7,18,0.4,75.4,-30.4,230,1,15,508,0,3040,0,1,1819,6,93,71.6,70.1,70.1,71.3,1819.5,0,1,5,68,-0.4,2,1.2,-1,0.2,0,1.7,3,1287,B
51.2,0,7.5,0.8,27,0,14.9,0,0,1,0,3.9,1765,0.4,14.8,-34.8,-6.4,80,940,0,18.8,0,75.4,-34.8,230,1,15,508,0,3040,0,1,1799.8,6,93,70.9,69.8,70,70.5,1800,0,1,5,67,-0.5,1,1.4,-1,0,0,0.5,3,1288,B
0,0,8,0,32,0,15.3,0,0,1,0,3.9,1749,0,14.5,-34.1,-9,80,940,0,23.1,0,75,-34.1,230,1,15,508,0,3040,0,1,1776.8,6,93,69.9,68.3,68.6,69.5,1777,0,1,5,67,-0.5,1,1.1,-1,0.1,0,1.2,3,1289,B
0,0,7.5,0,33,0,15.3,0,0,1,0,3.9,1723,0,14.5,-33.9,-9,81,940,0,23.9,0,74.6,-33.9,230,1,15,508,0,3040,0,1,1756.5,6,93,69.1,68,68.1,68.8,1756.8,0,1,5,66,-0.5,1,1.1,-1,0.1,0,1.1,3,1290,B
0,0,7.5,0,32,0,15.3,0,0,1,0,3.9,1712,0,14.5,-34.1,-8.6,81,940,0,23.5,0,74.2,-34.1,230,1,15,508,0,3040,0,1,1733.3,6,93,68.3,67,67.3,67.9,1733.5,0,1,5,65,-0.5,1,1.1,-1.5,0,0,0.3,3,1291,B
128,0,7.1,0,31,0,14.9,0,0,0,0,3.9,1700,0,14.5,1.3,4.5,81,940,0,21.6,0,74.2,1.3,230,1,15,508,0,3040,0,1,1715.8,6,93,67.5,66.1,66.1,67.1,1716,0,2,5,64,-0.4,1,1.1,-1.5,-0.1,0,-0.7,3,1292,B
652.8,10.2,9.9,0,36,0,16.5,0,0,0,0,3.9,1727,20.7,14.1,32.9,34.9,81,940,20.7,27.1,2.3,75.4,32.9,230,1,15,508,0,3040,0,1,1711.5,6,93,67.3,66,66.1,66.9,1712.3,0,2,5,64,-0.2,1,1.1,-2,0.1,4,2.7,3,1293,B
1113.6,13.7,12.7,-2.3,59,0,19.2,0,0,0,0,3.9,1733,33.6,12.9,57,29.3,81,940,33.2,46.7,2.3,75.8,57,230,1,15,508,0,3040,0,1,1721.5,6,93,67.8,66.1,66.4,67.4,1722.3,0,2,5,65,0,1,1.2,-2,0,8,1.7,3,1294,B
1062.4,7,10.4,0,54,0,17.6,0,0,0,0,3.9,1769,29.3,13.3,22.2,25.9,81,940,28.9,42.7,2.3,75.8,22.2,230,1,15,508,0,3040,0,1,1744,6,93,68.6,67.7,68,68.3,1744.8,0,2,5,65,-0.1,1,1.1,-1.5,0.3,4,-1,3,1295,B
857.6,9.8,10.8,0.8,46,0,17.3,0,0,0,0,3.9,1846,25,13.7,28.8,37.1,81,940,25,33.7,2.3,77,28.8,230,1,15,508,0,3040,0,1,1750.8,6,93,68.9,68,68,68.5,1751.3,0,2,5,66,-0.1,1,1.1,-1.5,-0.1,4,1.9,3,1296,B
704,3.5,8,0,40,0,16.1,0,0,0,0,3.9,1772,17.2,13.7,-19.9,20.3,81,940,16.8,29.4,2,75.8,-20.1,230,1,15,508,0,3040,0,1,1753.3,6,93,69.1,68,68.1,68.6,1753.5,0,1,5,66,-0.2,1,1.2,-1.5,0.2,0,1.2,3,1297,B
179.2,0,6.6,3.9,25,0,14.1,0,0,1,0,3.9,1628,2.3,14.5,-34.5,-2.3,81,930,2.3,16.5,0,72.7,-34.5,230,1,15,508,0,3040,0,1,1698.3,6,93,66.9,65.6,65.7,66.5,1697.8,0,1,5,63,-1.3,1,10.2,-1.5,0,0,-0.9,3,1298,B
