Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
409.6,5.9,8.5,0.8,47,0,15.7,3,0,0,0,4.7,1013,22.3,9.4,52,20.3,86,860,22.3,35.7,2,64.1,48.7,230,1,15,508,0,3040,0,0,823,3,80,13.5,12.2,12.4,13.4,824,1,0,5,13,0.1,1,1.1,0,-0.6,4,8,3,821
1024,14.8,13.2,0.8,67,0,19.2,3,0,0,0,3.1,1548,38.3,8.6,75.1,22.1,86,890,38.3,52.9,2,74.2,75.1,230,1,15,508,0,3040,0,0,935.3,3,80,15.4,14.6,14.7,15.3,937.5,1,0,5,15,0.7,1,1.1,0,-0.6,0,11.3,3,822
1190.4,9.8,12.7,2.3,62,0,19.2,3,0,0,0,3.1,1702,37.1,8.2,42.6,24.8,86,980,37.1,49.4,2,77.3,42.6,230,1,15,508,0,3040,0,0,1145,3,80,19,18.2,18.3,18.9,1147.5,1,0,5,18,0.8,1,1.1,0,-0.6,0,4.9,3,823
563.2,2,8,2.3,44,0,15.7,3,0,0,0,3.9,1384,20.7,9,11.2,24.8,86,1070,20.3,29.4,2.3,72.3,10.7,230,1,15,508,0,3040,0,0,1271.8,3,80,21.1,20.1,20.1,21,1272.8,1,0,5,20,0.1,1,1.1,0.5,-0.6,0,3.8,3,824
345.6,0,6.1,0,31,0,14.1,3,0,0,0,5.5,1259,11.3,9,9.7,7.1,85,1110,11.3,21.2,2.3,69.9,9.7,230,1,15,508,0,3040,0,0,1293.5,3,80,21.5,20.1,20.1,21.3,1294.3,1,0,5,20,-0.2,1,1.1,0,-0.7,0,1.4,3,825
409.6,3.1,7.5,2.3,34,0,14.9,3,0,0,0,4.7,1351,16.4,9.4,7.2,26.3,85,1120,16.4,23.5,2.3,71.5,7.1,230,1,15,508,0,3040,0,0,1307,3,80,21.5,20.1,20.1,21.4,1307.5,1,0,5,20,-0.1,1,1,0,-0.7,0,1.5,3,826
307.2,0,6.1,0.8,28,0,14.1,3,0,0,0,5.5,1273,10.5,9.4,-1.1,9,85,1130,10.2,18.4,2.3,70.3,-1,230,1,15,508,0,3040,0,0,1311,3,80,21.8,20.2,20.1,21.6,1311.5,1,0,5,20,-0.2,2,1.2,0,-0.7,0,1.5,3,827
268.8,0,6.1,1.6,28,0,14.1,3,0,0,0,7,1152,10.2,9.8,1,8.3,85,1130,10.2,18.4,2.3,68,1.3,230,1,15,508,0,3040,0,0,1283.8,3,80,21.3,20.1,20.1,21.1,1283.5,1,0,5,20,-0.4,2,3.1,0,-0.7,0,1.8,3,828
294.4,0,6.1,3.9,31,0,14.1,3,0,0,0,6.3,1094,10.9,10.2,1.1,5.3,85,1090,10.9,20.4,2.3,66.4,1.1,230,1,15,508,0,3040,0,0,1219.5,3,80,20.1,19.5,19.6,20,1219.3,1,0,5,19,-0.5,2,4,0,-0.6,0,6.8,3,829
294.4,0,6.1,5.5,31,0,14.1,3,0,0,0,6.3,1065,11.3,10.2,2,4.9,85,1060,11.3,21.2,2.3,66,2.4,230,1,15,508,0,3040,0,0,1123.8,3,80,18.5,17.7,17.8,18.4,1123,1,0,5,17,-0.7,2,6.4,0,-0.6,0,4.8,3,830
294.4,0,6.1,5.5,33,0,14.1,3,0,0,0,6.3,1027,11.7,10.2,6.7,5.6,85,1020,12.1,22.4,2.3,64.8,11.5,230,1,15,508,0,3040,0,0,1042.3,3,80,17.3,16.1,16.1,17.1,1042.5,1,0,5,16,-0.3,1,1.7,0,-0.7,0,4.8,3,831
422.4,4.3,8,4.7,40,0,15.3,3,0,0,0,4.7,1164,20.3,9.4,33.6,26.3,85,990,20.3,29.4,2.3,67.6,33.6,230,1,15,508,0,3040,0,0,1056.3,3,80,17.4,16.1,16.1,17.3,1057.3,1,0,5,16,0,1,1,0,-0.7,0,3.2,3,832
499.2,2.7,7.1,-0.8,43,0,14.9,3,0,0,0,4.7,1223,20.7,9,8.3,14.6,85,1000,20.3,31,2.3,68.8,8.3,230,1,15,508,0,3040,0,0,1104.8,3,80,18.3,17.7,17.9,18.1,1105.8,1,0,5,17,0.1,1,1.1,0,-0.7,0,3.2,3,833
268.8,0,5.7,3.1,30,0,14.1,3,0,0,0,6.3,1060,11.7,9.4,1.9,7.5,85,1020,11.7,20.4,2.3,65.6,1.9,230,1,15,508,0,3040,0,0,1120,3,80,18.6,18,18,18.5,1120.5,1,0,5,17,-0.2,1,1,0,-0.7,0,5.5,3,834
268.8,0,6.1,6.3,31,0,14.1,3,0,0,0,7,1013,10.9,9.4,1.3,4.5,85,1020,10.9,20.8,2.3,64.8,1.3,230,1,15,508,0,3040,0,0,1110.3,3,80,18.4,18,18,18.3,1110.5,1,0,5,17,-0.2,1,1,0,-0.6,0,7.3,3,835
281.6,0,6.1,7,32,0,14.1,3,0,0,0,7,1011,10.9,10.2,1.1,3.4,85,1010,10.9,21.6,2.3,64.5,1.4,230,1,15,508,0,3040,0,0,1094.3,3,80,18.1,17.6,17.7,18,1094.5,1,0,5,17,-0.3,2,2.4,0,-0.6,0,5.8,3,836
294.4,0,6.1,5.5,32,0,14.1,3,0,0,0,6.3,1001,11.3,10.2,1.7,3.4,85,1000,11.3,22,2.3,64.5,1.9,230,1,15,508,0,3040,0,0,1059,3,80,17.5,16.1,16.1,17.4,1059.3,1,0,5,16,-0.3,2,1.5,0,-0.7,0,2.8,3,837
281.6,0,6.1,4.7,33,0,14.1,3,0,0,0,7,995,11.3,10.2,2.2,2.6,85,990,11.3,22.4,2.3,64.5,2.6,230,1,15,508,0,3040,0,0,1035.8,3,80,17.1,16.1,16.1,17,1036,1,0,5,16,-0.2,1,1.1,0,-0.7,0,2.5,3,838
358.4,2,7.5,4.7,38,0,14.9,3,0,0,0,5.5,1088,18,9.8,26,23.3,85,980,18,27.1,2.3,66,26,230,1,15,508,0,3040,0,0,1040.5,3,80,17.1,16.1,16.1,17,1041.3,1,0,5,16,-0.1,1,1,0,-0.7,0,2.9,3,839
588.8,10.5,9.9,0.8,51,0,16.9,3,0,0,0,3.9,1268,26.2,9,53.3,26.3,85,990,26.2,37.3,2.3,69.5,53.3,230,1,15,508,0,3040,0,0,1085.3,3,80,17.9,17,17,17.8,1086.5,1,0,5,17,0.1,1,1,0,-0.7,0,4.5,3,840
1126.4,14.8,14.1,0,68,0,20,3,0,0,0,3.1,1667,39.5,9,75.4,23.3,85,1030,39.5,52.9,2,76.6,75.4,230,1,15,508,0,3040,0,0,1213,3,80,20,19.1,19.1,19.8,1215.3,1,0,5,19,0.7,1,1,-0.5,-0.6,4,11.6,3,841
960,5.5,9.9,3.1,52,0,17.3,3,0,0,0,3.1,1634,29.7,9,16.4,26.3,85,1130,29.7,38.8,2,76.2,16.4,230,1,15,508,0,3040,0,0,1393.5,3,80,23.1,22,22,23,1395.3,1,0,5,22,0.5,1,1,0,-0.6,4,5.3,3,842
384,0,6.6,3.1,31,0,14.5,3,0,0,0,4.7,1421,12.1,9.8,-1,15,85,1220,12.1,20,2.3,72.7,-0.8,230,1,15,508,0,3040,0,0,1443.8,3,80,24,23.4,24,23.9,1444.3,1,0,5,23,-0.2,1,1,0,-0.6,0,4.3,3,843
320,0,6.1,3.1,27,0,14.1,3,0,0,0,6.3,1322,9,10.2,-4.3,6.8,85,1230,9,18,2.3,71.1,-4.5,230,1,15,508,0,3040,0,0,1436,3,80,23.8,22.2,22.4,23.6,1436.3,1,0,5,22,-0.3,1,1,0,-0.7,8,-1.9,3,844
281.6,0,6.1,3.1,26,0,14.1,3,0,0,0,6.3,1264,8.6,10.2,-3.8,7.1,85,1220,8.6,17.3,2.3,69.9,-3.7,230,1,15,508,0,3040,0,0,1416.8,3,80,23.5,22.1,22.1,23.4,1417,1,0,5,22,-0.3,1,1.1,0,-0.7,0,4.3,3,845
281.6,0,6.1,2.3,26,0,14.1,3,0,0,0,7,1217,9,10.2,-3.5,7.9,85,1200,9,17.3,2.3,69.1,-3.3,230,1,15,508,0,3040,0,0,1391.5,3,80,23,22.1,22.1,22.9,1391.8,1,0,5,22,-0.3,1,1,0,-0.6,0,0,3,846
281.6,0,6.1,2.3,27,0,14.1,3,0,0,0,7,1191,9,10.2,-3.3,7.1,85,1190,9,17.6,2.3,68.4,-2.9,230,1,15,508,0,3040,0,0,1366.5,3,81,22.6,22,22,22.5,1366.8,1,0,5,21,-0.3,1,1,0.5,-0.7,4,3.8,3,847
268.8,0,6.1,3.1,28,0,14.1,3,0,0,0,7,1168,9.4,10.2,-0.6,7.5,85,1170,9.4,18,2.3,68,-0.3,230,1,15,508,0,3040,0,0,1342.8,3,81,22.3,21.9,22,22.1,1343,1,0,5,21,-0.3,2,1.3,0.5,-0.6,0,4.7,3,848
294.4,0,6.1,3.9,30,0,14.1,3,0,0,0,6.3,1142,10.5,10.2,-1.4,6,85,1150,10.5,19.6,2.3,67.6,-1.3,230,1,15,508,0,3040,0,0,1292.8,3,81,21.4,20.2,20.3,21.3,1292.3,1,0,5,20,-0.5,2,4.2,0.5,-0.6,0,4.7,3,849
307.2,0,6.1,5.5,31,0,14.1,3,0,0,0,6.3,1104,10.9,10.2,1.4,5.3,85,1110,10.9,20.4,2.3,66.8,1.6,230,1,15,508,0,3040,0,0,1197,3,81,19.8,18.8,18.9,19.6,1196.5,1,0,5,19,-0.6,2,4.9,0.5,-0.6,0,4.7,3,850
294.4,0,6.1,6.3,31,0,14.1,3,0,0,0,6.3,1059,10.9,10.2,1.6,4.5,85,1060,11.3,21.2,2.3,65.6,1.9,230,1,15,508,0,3040,0,0,1120.3,3,81,18.5,18,18,18.4,1120.3,1,0,5,17,-0.5,2,2.8,0.5,-0.6,0,3,3,851
294.4,0,6.1,6.3,32,0,14.1,3,0,0,0,7,1033,10.9,10.2,1.1,3,84,1020,10.9,21.6,2.3,65.2,1.1,230,1,15,508,0,3040,0,0,1075.5,3,81,17.8,16.4,16.5,17.6,1075.8,1,0,5,17,-0.3,1,1.4,0.5,-0.7,0,3,3,852
345.6,1.2,7.1,7,35,0,14.9,3,0,0,0,6.3,1092,15.2,9.8,24.5,18.8,84,1000,15.6,24.3,2.3,66.4,24.5,230,1,15,508,0,3040,0,0,1071.3,3,81,17.6,16.1,16.1,17.5,1072,1,0,5,17,-0.1,1,1,0.5,-0.7,0,3,3,853
486.4,5.1,8,2.3,42,0,15.7,3,0,0,0,4.7,1230,22.3,9.4,28.7,28.1,84,1000,22.3,31,2.3,69.1,28.7,230,1,15,508,0,3040,0,0,1104,3,81,18.3,17.6,17.8,18.1,1105,1,0,5,17,0.1,1,1,0,-0.7,0,4.7,3,854
499.2,8.6,8.9,0,47,0,16.1,3,0,0,0,3.9,1292,23.4,9,42.9,33.4,85,1020,23.4,32.2,2.3,70.3,42.9,230,1,15,508,0,3040,0,0,1156.5,3,81,19.1,18.1,18.1,19,1157.8,1,0,5,18,0.1,1,1,0,-0.7,0,5.5,3,855
780.8,9.4,9.9,1.6,55,0,17.3,3,0,0,0,3.1,1470,28.5,9,23.9,23.6,85,1060,28.1,39.6,2,73.4,23.6,230,1,15,508,0,3040,0,0,1243,3,81,20.6,19.6,19.8,20.5,1244.5,1,0,5,19,0.3,1,1,0,-0.6,0,6.2,3,856
396.8,0,6.1,2.3,33,0,14.1,3,0,0,0,5.5,1303,13.3,9,0.6,9.8,85,1110,12.9,22.4,2.3,70.7,0.3,230,1,15,508,0,3040,0,0,1297.8,3,81,21.5,20.1,20.1,21.5,1298.3,1,0,5,20,-0.2,2,2,0,-0.6,0,6,3,857
281.6,0,6.1,2.3,28,0,14.1,3,0,0,0,6.3,1156,10.2,10.2,0.9,7.9,85,1110,10.2,18.4,2.3,68,0.8,230,1,15,508,0,3040,0,0,1260.5,3,81,20.9,20,20.1,20.8,1260.8,1,0,5,20,-0.5,2,3.8,0,-0.6,0,2.6,3,858
294.4,0,6.1,3.9,31,0,14.1,3,0,0,0,6.3,1072,11.3,10.2,1.2,6,85,1080,10.9,20.4,2.3,66,1.1,230,1,15,508,0,3040,0,0,1184.5,3,81,19.6,18.4,18.5,19.5,1184.5,1,0,5,18,-0.5,2,4.2,0,-0.7,0,1.8,3,859
281.6,0,6.1,5.5,32,0,14.1,3,0,0,0,6.3,1055,10.9,10.2,1.1,4.5,85,1050,11.3,21.2,2.3,65.6,1.1,230,1,15,508,0,3040,0,0,1121,3,81,18.5,18,18,18.5,1121.3,1,0,5,17,-0.4,2,1.8,0,-0.7,0,1.5,3,860
294.4,0,6.1,6.3,32,0,14.1,3,0,0,0,6.3,1033,10.9,10.2,-0.3,3.4,85,1020,11.3,21.6,2.3,65.2,-0.1,230,1,15,508,0,3040,0,0,1091.8,3,81,18,17.4,17.9,18,1092,1,0,5,17,-0.3,1,1.1,0,-0.7,0,2.2,3,861
294.4,0,6.6,6.3,33,0,14.5,3,0,0,0,6.3,1029,12.5,10.2,19.7,8.6,85,1010,12.5,22.4,2.3,64.8,19.7,230,1,15,508,0,3040,0,0,1080.3,3,81,17.9,16.3,16.4,17.8,1081,1,0,5,17,-0.2,1,1,0,-0.7,0,2.3,3,862
448,3.9,7.5,4.7,39,0,14.9,3,0,0,0,4.7,1207,19.5,9.4,10.4,21.4,85,1000,19.1,28.2,2.3,68.8,14.5,230,1,15,508,0,3040,0,0,1101.3,3,81,18.1,17.5,17.8,18,1101.8,1,0,5,17,0,1,1,0,-0.7,0,5,3,863
371.2,2,7.1,3.1,35,0,14.9,3,0,0,0,5.5,1191,17.2,9.4,23.3,28.1,85,1020,17.2,24.3,2.3,68.4,23.3,230,1,15,508,0,3040,0,0,1130.8,3,81,18.6,18,18,18.6,1131.3,1,0,5,18,0,1,1,0,-0.7,0,4.8,3,864
435.2,3.1,7.1,3.1,37,0,14.9,3,0,0,0,4.7,1240,18.8,9.4,24.6,26.6,85,1030,18.8,26.7,2.3,69.1,24.6,230,1,15,508,0,3040,0,0,1160.3,3,81,19.1,18.1,18.1,19.1,1161,1,0,5,18,0,1,1,0,-0.7,0,5.1,3,865
422.4,2.7,7.1,-0.8,37,0,14.9,3,0,0,0,4.7,1273,19.5,9.4,20,30.8,85,1050,19.5,26.7,2.3,69.9,20,230,1,15,508,0,3040,0,0,1197.3,3,81,19.8,18.8,18.9,19.6,1198,1,0,5,19,0,1,1,0,-0.7,0,5.6,3,866
409.6,4.7,7.1,-0.8,36,0,14.9,3,0,0,0,4.7,1295,18.8,9.4,23,31.5,85,1070,18.8,25.5,2.3,70.3,23,230,1,15,508,0,3040,0,0,1226.5,3,81,20.3,20,20,20.1,1227.3,1,0,5,19,0,1,1,0,-0.6,8,3.3,3,867
460.8,4.3,7.5,-0.8,39,0,15.3,3,0,0,0,4.7,1336,19.5,9.4,19.8,32.6,85,1090,19.5,26.7,2.3,71.1,19.8,230,1,15,508,0,3040,0,0,1260,3,81,20.9,20,20.1,20.8,1261,0,2,5,20,0,1,1,0.5,-0.7,0,3,3,868
448,6.2,7.5,-1.6,38,0,15.3,3,0,0,0,4.7,1361,19.1,9.4,23.6,32.3,85,1110,19.1,26.3,2.7,71.5,23.6,230,1,15,508,0,3040,0,0,1293.3,3,81,21.4,20.1,20.1,21.3,1294,0,2,5,20,0,1,1,0.5,-0.7,0,3.6,3,869
38.4,6.6,7.5,-0.8,36,0,14.5,3,0,0,0,4.7,1342,15.2,10.2,13.3,32.6,85,1160,15.2,24.3,2.7,71.5,13.3,230,1,15,508,0,3040,0,0,1335.5,3,81,22,21.4,21.6,21.9,1336.3,1,0,5,21,-0.2,1,1.1,1,-0.6,0,6,3,870
435.2,7,8,-0.8,36,0,15.3,3,0,0,0,4.7,1406,18,9.4,22.3,32.6,85,1160,18,24.3,2.3,72.3,22.3,230,1,15,508,0,3040,0,0,1343.8,3,81,22.1,21.9,22,22,1344.5,1,0,5,21,0,1,1,0.5,-0.6,4,5.5,3,871
486.4,8.2,8.5,0,41,0,15.7,3,0,0,0,4.7,1438,19.5,9.4,22.4,36.4,85,1160,19.5,25.9,2.3,73,22.4,230,1,15,508,0,3040,0,0,1360.8,3,81,22.5,22,22,22.4,1361.5,0,2,5,21,0,1,1.1,0,-0.6,0,5.1,3,872
435.2,1.6,6.6,3.1,36,0,14.5,3,0,0,0,4.7,1392,14.5,9.4,-0.3,18.8,85,1180,14.5,22.7,2.3,72.3,-0.8,230,1,15,508,0,3040,0,0,1372.5,3,81,22.8,22,22,22.8,1373.3,1,0,5,21,-0.1,2,1.1,0.5,-0.7,4,1.1,3,873
281.6,0,6.1,0.8,28,0,14.1,3,0,0,0,6.3,1185,10.5,10.2,-0.6,10.5,85,1170,10.5,18,2.3,68.4,-0.7,230,1,15,508,0,3040,0,0,1343,3,81,22.3,21.5,21.6,22.1,1343,1,0,5,21,-0.3,2,2.1,1,-0.7,0,3.7,3,874
281.6,0,6.1,3.9,29,0,14.1,3,0,0,0,7,1145,10.5,10.2,8,7.5,85,1150,10.5,19.2,2.3,67.6,8,230,1,15,508,0,3040,0,0,1285.3,3,81,21.3,20.1,20.1,21.1,1285.3,1,0,5,20,-0.3,1,1.2,1,-0.6,0,3.8,3,875
384,2.3,7.1,3.9,33,0,15.3,3,0,0,0,5.5,1284,16.8,10.2,17.9,30.8,85,1110,16.8,23.1,2.3,69.9,17.9,230,1,15,508,0,3040,0,0,1261,3,81,20.8,20,20,20.6,1261.5,0,2,5,20,-0.1,1,1,1,-0.7,0,3.9,3,876
435.2,4.3,7.5,0.8,36,0,15.3,3,0,0,0,4.7,1319,18.8,9.8,22.4,31.5,85,1100,18.4,25.5,2.3,70.7,22.4,230,1,15,508,0,3040,0,0,1255.8,3,81,20.8,20,20,20.6,1256.3,0,2,5,20,0,1,1,0.5,-0.7,0,3.7,3,877
460.8,6.6,8,-0.8,40,0,15.3,3,0,0,0,4.7,1323,19.9,9.4,26.4,32.6,85,1100,19.9,27.8,2.3,71.1,26.4,230,1,15,508,0,3040,0,0,1262.3,3,81,20.9,20,20.1,20.8,1262.8,0,2,5,20,0,1,1,1,-0.7,0,2.9,3,878
499.2,8.2,8.5,-0.8,46,0,16.1,3,0,0,0,4.7,1281,22.7,9.4,30.9,33.8,85,1100,22.3,31,2.3,70.3,30.9,230,1,15,508,0,3040,0,0,1278.8,3,81,21.1,20.1,20.1,21,1279.5,0,2,5,20,0.1,1,1,1.5,-0.7,0,0.5,3,879
550.4,10.2,9.4,0.8,49,0,16.5,3,0,0,0,3.9,1305,24.2,9,40.5,32.6,85,1120,24.2,33.3,2.3,70.7,40.5,230,1,15,508,0,3040,0,0,1304,3,81,21.6,20.1,20.1,21.5,1304.8,0,2,5,20,0.1,1,1,2,-0.7,0,1.4,3,880
857.6,17.2,12.2,1.6,65,0,18.8,3,0,0,0,3.1,1382,34.8,8.6,74,24.4,85,1150,34.8,49,2.3,71.9,74.1,230,1,15,508,0,3040,0,0,1364,3,81,22.5,21.8,21.9,22.4,1365.5,0,2,5,21,0.5,1,1,2,-0.7,4,5.8,3,881
1024,14.8,11.8,1.6,66,0,18.4,3,0,0,0,3.1,1490,37.9,8.2,48.1,21.8,85,1220,37.5,52.2,2,73.4,48.1,230,1,15,508,0,3040,0,0,1488.8,3,81,24.6,23.7,23.9,24.5,1490.5,0,2,5,23,0.6,1,1,2,-0.7,0,5.4,3,882
601.6,4.3,7.5,1.6,41,0,15.3,3,0,0,0,3.9,1546,20.7,9,3.5,26.6,85,1290,20.7,28.6,2,75,3.2,230,1,15,508,0,3040,0,0,1547,3,81,25.6,24.4,24.2,25.6,1547.3,1,0,5,24,0.1,1,1,2.5,-0.5,0,10.1,3,883
320,0,6.1,3.1,25,0,14.1,3,0,0,0,5.5,1418,9,9.4,-3.2,10.9,85,1300,9,16.1,2.3,72.7,-3.1,230,1,15,508,0,3040,0,0,1517.3,3,81,25.1,24.1,24.1,25,1517.3,1,0,5,24,-0.3,1,1,2.5,-0.6,4,1.9,3,884
281.6,0,6.1,4.7,25,0,14.1,3,0,0,0,7,1285,8.2,9.4,-3.4,9.4,85,1260,8.2,16.1,2.3,70.3,-3.4,230,1,15,508,0,3040,0,0,1449.8,3,81,24,23.2,23.1,23.9,1449.5,1,0,5,23,-0.3,1,1,2.5,-0.7,0,0.4,3,885
371.2,6.6,7.5,4.7,30,0,14.9,3,0,0,0,5.5,1383,15.2,9.4,21.4,33,85,1230,15.2,20.4,2.3,71.9,21.4,230,1,15,508,0,3040,0,0,1390.8,3,81,23,22.1,22.1,22.8,1390.8,0,2,5,22,-0.1,1,1,2,-0.7,0,0.8,3,886
512,10.2,8.9,1.6,40,0,16.1,3,0,0,0,3.9,1446,20.3,9,33.8,33.4,85,1190,20.3,27.1,2.3,73,33.8,230,1,15,508,0,3040,0,0,1366.3,3,81,22.6,22,22,22.5,1366.8,0,2,5,21,0,1,1,2,-0.6,4,10.2,3,887
883.2,12.5,11.8,-0.8,57,0,18.4,3,0,0,0,3.1,1612,31.6,9,53.4,30.8,85,1180,31.6,42.4,2,75.8,53.4,230,1,15,508,0,3040,0,0,1395.3,3,81,23,22.1,22.1,22.9,1396.3,1,0,5,22,0.4,1,1,2,-0.6,4,-0.4,3,888
563.2,0.8,7.1,3.1,38,0,14.9,3,0,0,0,3.9,1509,18.4,9,1.4,24,85,1220,18.4,25.9,2,74.6,1.2,230,1,15,508,0,3040,0,0,1436,3,81,23.9,22.7,23,23.8,1436.5,1,0,5,22,0.1,1,1.1,2,-0.5,8,3.9,3,889
307.2,0,6.1,1.6,27,0,14.1,3,0,0,0,6.3,1306,11.7,9.4,10.5,21,85,1210,11.7,18,2.3,70.7,10.5,230,1,15,508,0,3040,0,0,1388.5,3,81,23,22.1,22.1,22.9,1388.3,1,0,5,22,-0.2,1,1,2,-0.5,0,1.5,3,890
537.6,12.5,9.9,1.6,40,0,16.5,3,0,0,0,3.9,1439,21.5,9,58.1,30.8,85,1180,21.5,29,2,72.7,58.1,230,1,15,508,0,3040,0,0,1340.8,3,81,22.1,21.4,21.7,22,1341,0,2,5,21,0,1,1,2,-0.4,0,2.6,3,891
1292.8,19.5,16,-0.8,74,0,21.6,3,0,0,0,2.3,1639,43.8,7.8,90.2,15.4,85,1170,43.8,61.6,2,76.2,90.2,230,1,15,508,0,3040,0,0,1397,3,81,23.1,22.4,22.4,22.9,1398.8,0,2,5,22,0.8,1,1,2.5,-0.3,0,6.1,3,892
1446.4,24.2,17.4,-0.8,83,0,22.7,3,0,0,0,2.3,1594,47.7,7.4,93.1,7.5,85,1260,47.7,70.2,2,75,93.1,230,1,15,508,0,3040,0,0,1564.5,3,81,25.9,24.9,25.1,25.6,1566.8,0,2,5,25,0.9,1,1,3,-0.2,0,3.7,3,893
1536,23,16.5,-1.6,78,0,22,3,0,0,0,2.3,1732,47.3,7.4,86.3,10.9,86,1380,47.3,67.1,2,77.3,86.2,230,1,15,508,0,3040,0,0,1727.5,3,81,28.6,27.5,27.7,28.4,1729.8,0,2,5,27,0.9,1,1,3.5,-0.2,0,2.6,3,894
1497.6,23,16.5,1.6,74,0,22,3,0,0,0,2.3,1875,44.9,8.2,86.8,19.9,86,1450,44.9,58.8,2.3,78.9,86.6,230,1,15,508,0,3040,0,0,1869.8,3,81,31,30.1,30.1,30.8,1871.5,0,2,5,29,0.8,1,1,3.5,-0.2,0,0.8,3,895
1715.2,23.4,17.4,1.6,74,0,22.4,3,0,0,0,2.3,2099,46.9,8.2,92.7,20.6,86,1460,46.9,59.2,2.3,81.3,92.8,230,1,15,508,0,3040,0,0,2001.5,3,81,33.3,32,32.4,32.9,2003.5,1,0,5,31,0.8,1,1,3.5,-0.2,0,-2.2,3,896
2201.6,20.3,19.7,0.8,75,0,24.7,3,0,0,0,2.3,2412,50.8,8.2,79.5,19.1,86,1480,50.8,64.3,2.7,84,79.4,230,1,15,508,0,3040,0,0,2146.5,3,81,35.6,34.6,34.8,35.4,2148.5,1,0,5,34,1,1,1,3.5,0,4,1.2,3,897
960,9.4,10.4,0.8,42,0,17.6,3,0,0,0,3.1,2112,23.4,9,33.9,43.5,86,1490,23.8,29,2.3,82,33.9,230,1,15,508,0,3040,0,0,2014.5,3,81,36.8,36,36,36.5,2009.5,1,0,5,35,0.2,1,1,4,0,0,0.9,3,898
1049.6,14.8,13.2,-0.8,59,0,19.2,3,0,0,0,3.1,1850,32.8,8.6,64.5,32.3,86,1140,32.8,42.7,2.3,79.3,64.5,230,1,15,508,0,3040,0,0,1663,4,81,36.4,35.8,36,36,1663.5,1,0,5,34,0.2,1,1,3.5,0,0,1.2,3,899
1318.4,17.2,14.6,0,68,0,20.4,3,0,0,0,2.3,1933,39.5,8.2,78,27.8,86,890,39.5,50.2,2.3,80.1,78,230,1,15,508,0,3040,0,0,1680.8,4,81,36.8,36,36,36.4,1681.5,1,0,5,35,0.4,1,1,3.5,0,0,1.5,3,900
1228.8,11.3,12.2,-1.6,62,0,19.2,3,0,0,0,2.3,1932,35.9,8.2,30.6,30.8,86,870,35.9,45.5,2.3,80.1,30.6,230,1,15,508,0,3040,0,0,1711.3,4,81,37.4,36.1,36.1,37.1,1711.8,1,0,5,35,0.4,1,1,4,0,0,1.5,3,901
550.4,8.6,8,-0.8,32,0,15.7,3,0,0,0,3.9,1747,18.8,9,21.6,36.4,86,870,18.4,23.1,2,78.1,21.6,230,1,15,508,0,3040,0,0,1689.8,4,81,36.9,36,36.1,36.8,1689.8,1,0,5,35,0,1,1,4.5,0,0,1,3,902
883.2,17.2,12.7,-3.1,52,0,18.8,3,0,0,0,3.1,1806,30.1,9,75.6,31.1,86,870,30.1,38.8,2,78.5,75.7,230,1,15,508,0,3040,0,0,1651.8,4,81,36,34.9,35.5,35.8,1652,1,0,5,34,0.2,1,1,4.5,0,0,3,3,903
1510.4,19.9,16,-1.6,72,0,21.6,3,0,0,0,2.3,1998,44.9,9,85.7,23.3,86,870,44.9,56.1,2.3,80.5,85.7,230,1,15,508,0,3040,0,0,1675.5,4,81,36.6,35.9,36,36.4,1676.5,1,0,5,35,0.6,1,1,4,0.1,0,1.8,3,904
1702.4,21.5,17.4,-0.8,76,0,22.4,3,0,0,0,2.3,2079,47.7,9,91.4,19.9,86,870,47.7,60.4,2.3,81.3,91.4,230,1,15,508,0,3040,0,0,1730.5,4,81,37.8,36.5,36.9,37.5,1731.8,1,0,5,36,0.6,1,1,4,-0.1,0,-1.5,3,905
